run,horizon_minutes,strategy,session_id,decision_time,entry_time,exit_time,direction,midpoint_change_cad,spread_crossing_cad,touch_change_cad,additional_slippage_cad,fees_cad,net_benchmark_cad,status,stress_net_cad,delayed_exit_minutes,mom_z_30,observed_direction,alignment,seed
base-3141,60,model,2025-02-20,2025-02-20 14:05:00+00:00,2025-02-20 14:06:00+00:00,2025-02-20 15:05:00+00:00,-1,254.99999999999545,15.000000000000568,239.99999999999488,10.0,4.0,225.99999999999488,price_touch_benchmark_not_verified_fills,195.99999999999488,0.0,-2.93229848329634,-1,continuation,3141
base-3141,60,model,2025-02-20,2025-02-20 15:10:00+00:00,2025-02-20 15:11:00+00:00,2025-02-20 16:10:00+00:00,-1,-1.4210854715202004e-11,19.99999999999602,-20.000000000010232,10.0,4.0,-34.00000000001023,price_touch_benchmark_not_verified_fills,-64.00000000001023,0.0,-0.7792054169579878,-1,continuation,3141
base-3141,60,model,2025-02-20,2025-02-20 16:15:00+00:00,2025-02-20 16:16:00+00:00,2025-02-20 17:15:00+00:00,-1,89.9999999999892,19.99999999999602,69.99999999999318,10.0,4.0,55.99999999999318,price_touch_benchmark_not_verified_fills,25.99999999999318,0.0,1.1837574815378882,1,opposing,3141
base-3141,60,model,2025-02-20,2025-02-20 17:20:00+00:00,2025-02-20 17:21:00+00:00,2025-02-20 18:20:00+00:00,1,260.0000000000193,10.000000000019329,250.0,10.0,4.0,236.0,price_touch_benchmark_not_verified_fills,206.0,0.0,-0.9011558244386776,-1,opposing,3141
base-3141,60,model,2025-02-20,2025-02-20 18:25:00+00:00,2025-02-20 18:26:00+00:00,2025-02-20 19:25:00+00:00,1,-39.99999999999204,10.000000000019329,-50.00000000001137,10.0,4.0,-64.00000000001137,price_touch_benchmark_not_verified_fills,-94.00000000001135,0.0,3.1410540803657288,1,continuation,3141
base-3141,60,model,2025-02-20,2025-02-20 19:30:00+00:00,2025-02-20 19:31:00+00:00,2025-02-20 20:30:00+00:00,1,-60.000000000002274,9.999999999990903,-69.99999999999318,10.0,4.0,-83.99999999999318,price_touch_benchmark_not_verified_fills,-113.99999999999318,0.0,0.5715494005924786,0,balanced_origin,3141
base-3141,60,model,2025-02-21,2025-02-21 14:05:00+00:00,2025-02-21 14:06:00+00:00,2025-02-21 15:05:00+00:00,-1,-50.00000000001137,9.999999999990903,-60.000000000002274,10.0,4.0,-74.00000000000227,price_touch_benchmark_not_verified_fills,-104.00000000000227,0.0,-0.8769497797923913,-1,continuation,3141
base-3141,60,model,2025-02-21,2025-02-21 15:10:00+00:00,2025-02-21 15:11:00+00:00,2025-02-21 16:10:00+00:00,-1,314.9999999999977,15.000000000000568,299.9999999999972,10.0,4.0,285.9999999999972,price_touch_benchmark_not_verified_fills,255.9999999999972,0.0,-0.2740645800108972,0,balanced_origin,3141
base-3141,60,model,2025-02-21,2025-02-21 16:15:00+00:00,2025-02-21 16:16:00+00:00,2025-02-21 17:15:00+00:00,-1,550.0000000000114,10.000000000005116,540.0000000000063,10.0,4.0,526.0000000000063,price_touch_benchmark_not_verified_fills,496.0000000000063,0.0,-1.2926964771483764,-1,continuation,3141
base-3141,60,model,2025-02-21,2025-02-21 17:20:00+00:00,2025-02-21 17:21:00+00:00,2025-02-21 18:20:00+00:00,-1,259.9999999999909,9.999999999990903,250.0,10.0,4.0,236.0,price_touch_benchmark_not_verified_fills,206.0,0.0,-5.268584861917997,-1,continuation,3141
base-3141,60,model,2025-02-21,2025-02-21 18:30:00+00:00,2025-02-21 18:31:00+00:00,2025-02-21 19:30:00+00:00,-1,200.00000000001705,10.000000000019329,189.99999999999773,10.0,4.0,175.99999999999773,price_touch_benchmark_not_verified_fills,145.99999999999773,0.0,0.0604983440086264,0,balanced_origin,3141
base-3141,60,model,2025-02-21,2025-02-21 19:55:00+00:00,2025-02-21 19:56:00+00:00,2025-02-21 20:55:00+00:00,-1,90.00000000000341,10.000000000019329,79.99999999998408,10.0,4.0,65.99999999998408,price_touch_benchmark_not_verified_fills,35.999999999984084,0.0,0.7662205199991454,1,opposing,3141
base-3141,60,model,2025-02-24,2025-02-24 14:05:00+00:00,2025-02-24 14:06:00+00:00,2025-02-24 15:05:00+00:00,-1,-104.99999999998975,15.000000000000568,-119.99999999999034,10.0,4.0,-133.99999999999034,price_touch_benchmark_not_verified_fills,-163.99999999999034,0.0,-1.5201085130899974,-1,continuation,3141
base-3141,60,model,2025-02-24,2025-02-24 15:10:00+00:00,2025-02-24 15:11:00+00:00,2025-02-24 16:10:00+00:00,-1,-39.99999999999204,20.000000000010232,-60.000000000002274,10.0,4.0,-74.00000000000227,price_touch_benchmark_not_verified_fills,-104.00000000000227,0.0,-1.1819763057163986,-1,continuation,3141
base-3141,60,model,2025-02-24,2025-02-24 16:15:00+00:00,2025-02-24 16:16:00+00:00,2025-02-24 17:15:00+00:00,-1,-310.0000000000023,19.99999999999602,-329.9999999999983,10.0,4.0,-343.9999999999983,price_touch_benchmark_not_verified_fills,-373.9999999999983,0.0,-1.4731544526172122,-1,continuation,3141
base-3141,60,model,2025-02-24,2025-02-24 17:20:00+00:00,2025-02-24 17:21:00+00:00,2025-02-24 18:20:00+00:00,-1,45.000000000001705,25.000000000005684,19.99999999999602,10.0,4.0,5.999999999996021,price_touch_benchmark_not_verified_fills,-24.00000000000398,0.0,1.7042714324617654,1,opposing,3141
base-3141,60,model,2025-02-24,2025-02-24 18:30:00+00:00,2025-02-24 18:31:00+00:00,2025-02-24 19:30:00+00:00,1,54.99999999999261,24.999999999991477,30.000000000001137,10.0,4.0,16.000000000001137,price_touch_benchmark_not_verified_fills,-13.999999999998863,0.0,-1.5863571959739315,-1,opposing,3141
base-3141,60,model,2025-02-25,2025-02-25 14:05:00+00:00,2025-02-25 14:06:00+00:00,2025-02-25 15:05:00+00:00,-1,20.000000000010232,10.000000000019329,9.999999999990903,10.0,4.0,-4.000000000009095,price_touch_benchmark_not_verified_fills,-34.000000000009095,0.0,-0.6123983853294257,0,balanced_origin,3141
base-3141,60,model,2025-02-25,2025-02-25 15:25:00+00:00,2025-02-25 15:26:00+00:00,2025-02-25 16:25:00+00:00,-1,180.00000000000682,10.000000000019329,169.9999999999875,10.0,4.0,155.9999999999875,price_touch_benchmark_not_verified_fills,125.9999999999875,0.0,-0.7254115418864363,0,balanced_origin,3141
base-3141,60,model,2025-02-25,2025-02-25 16:35:00+00:00,2025-02-25 16:36:00+00:00,2025-02-25 17:35:00+00:00,-1,-40.000000000020464,9.999999999990903,-50.00000000001137,10.0,4.0,-64.00000000001137,price_touch_benchmark_not_verified_fills,-94.00000000001135,0.0,0.0,0,balanced_origin,3141
base-3141,60,model,2025-02-25,2025-02-25 17:40:00+00:00,2025-02-25 17:41:00+00:00,2025-02-25 18:40:00+00:00,-1,-120.00000000000456,10.000000000005116,-130.00000000000966,10.0,4.0,-144.00000000000966,price_touch_benchmark_not_verified_fills,-174.00000000000966,0.0,0.1753887385019007,0,balanced_origin,3141
base-3141,60,model,2025-02-25,2025-02-25 18:45:00+00:00,2025-02-25 18:46:00+00:00,2025-02-25 19:45:00+00:00,-1,159.9999999999966,10.000000000005116,149.99999999999147,10.0,4.0,135.99999999999147,price_touch_benchmark_not_verified_fills,105.99999999999147,0.0,-0.290087008421792,0,balanced_origin,3141
base-3141,60,model,2025-02-25,2025-02-25 19:50:00+00:00,2025-02-25 19:51:00+00:00,2025-02-25 20:50:00+00:00,-1,129.99999999999545,9.999999999990903,120.00000000000456,10.0,4.0,106.00000000000456,price_touch_benchmark_not_verified_fills,76.00000000000455,0.0,-1.4690092974441138,-1,continuation,3141
base-3141,60,model,2025-02-26,2025-02-26 14:05:00+00:00,2025-02-26 14:06:00+00:00,2025-02-26 15:05:00+00:00,-1,-39.99999999999204,10.000000000005116,-49.99999999999716,10.0,4.0,-63.99999999999716,price_touch_benchmark_not_verified_fills,-93.99999999999716,0.0,-2.1458281767176794,-1,continuation,3141
base-3141,60,model,2025-02-26,2025-02-26 15:30:00+00:00,2025-02-26 15:31:00+00:00,2025-02-26 16:30:00+00:00,-1,104.99999999998975,14.999999999986358,90.00000000000341,10.0,4.0,76.00000000000341,price_touch_benchmark_not_verified_fills,46.00000000000341,0.0,0.7856176944407803,1,opposing,3141
base-3141,60,model,2025-02-26,2025-02-26 17:35:00+00:00,2025-02-26 17:36:00+00:00,2025-02-26 18:35:00+00:00,1,-129.99999999999545,10.000000000005116,-140.00000000000057,10.0,4.0,-154.00000000000057,price_touch_benchmark_not_verified_fills,-184.00000000000057,0.0,1.5456075744847726,1,continuation,3141
base-3141,60,model,2025-02-26,2025-02-26 19:15:00+00:00,2025-02-26 19:16:00+00:00,2025-02-26 20:15:00+00:00,-1,50.00000000001137,10.000000000019329,39.99999999999204,10.0,4.0,25.99999999999204,price_touch_benchmark_not_verified_fills,-4.000000000007958,0.0,-0.9253534330258756,-1,continuation,3141
base-3141,60,model,2025-02-27,2025-02-27 14:25:00+00:00,2025-02-27 14:26:00+00:00,2025-02-27 15:25:00+00:00,-1,199.99999999998863,9.999999999990903,189.99999999999773,10.0,4.0,175.99999999999773,price_touch_benchmark_not_verified_fills,145.99999999999773,0.0,-0.61665373819517,0,balanced_origin,3141
base-3141,60,model,2025-02-27,2025-02-27 15:30:00+00:00,2025-02-27 15:31:00+00:00,2025-02-27 16:30:00+00:00,-1,-45.00000000001592,14.999999999986358,-60.000000000002274,10.0,4.0,-74.00000000000227,price_touch_benchmark_not_verified_fills,-104.00000000000227,0.0,-0.1468211451612103,0,balanced_origin,3141
base-3141,60,model,2025-02-27,2025-02-27 16:50:00+00:00,2025-02-27 16:51:00+00:00,2025-02-27 17:50:00+00:00,-1,40.000000000020464,20.000000000010232,20.000000000010232,10.0,4.0,6.000000000010232,price_touch_benchmark_not_verified_fills,-23.999999999989768,0.0,-0.6889002334529645,0,balanced_origin,3141
base-3141,60,model,2025-02-27,2025-02-27 17:55:00+00:00,2025-02-27 17:56:00+00:00,2025-02-27 18:55:00+00:00,-1,330.0000000000125,20.000000000010232,310.0000000000023,10.0,4.0,296.0000000000023,price_touch_benchmark_not_verified_fills,266.0000000000023,0.0,2.245692354524225,1,opposing,3141
base-3141,60,model,2025-02-27,2025-02-27 19:00:00+00:00,2025-02-27 19:01:00+00:00,2025-02-27 20:00:00+00:00,1,199.99999999998863,19.99999999998181,180.00000000000682,10.0,4.0,166.00000000000682,price_touch_benchmark_not_verified_fills,136.00000000000682,0.0,-0.2763621081676597,0,balanced_origin,3141
base-3141,60,model,2025-02-28,2025-02-28 14:05:00+00:00,2025-02-28 14:06:00+00:00,2025-02-28 15:05:00+00:00,-1,129.99999999999545,10.000000000005116,119.99999999999034,10.0,4.0,105.99999999999034,price_touch_benchmark_not_verified_fills,75.99999999999034,0.0,-1.3987411068308813,-1,continuation,3141
base-3141,60,model,2025-02-28,2025-02-28 15:10:00+00:00,2025-02-28 15:11:00+00:00,2025-02-28 16:10:00+00:00,-1,15.00000000001478,15.000000000000568,1.4210854715202004e-11,10.0,4.0,-13.99999999998579,price_touch_benchmark_not_verified_fills,-43.99999999998579,0.0,-1.677411958728105,-1,continuation,3141
base-3141,60,model,2025-02-28,2025-02-28 16:15:00+00:00,2025-02-28 16:16:00+00:00,2025-02-28 17:15:00+00:00,-1,-159.9999999999966,19.99999999999602,-179.9999999999926,10.0,4.0,-193.9999999999926,price_touch_benchmark_not_verified_fills,-223.9999999999926,0.0,0.3747631960159048,0,balanced_origin,3141
base-3141,60,model,2025-02-28,2025-02-28 18:25:00+00:00,2025-02-28 18:26:00+00:00,2025-02-28 19:25:00+00:00,-1,129.99999999999545,10.000000000005116,119.99999999999034,10.0,4.0,105.99999999999034,price_touch_benchmark_not_verified_fills,75.99999999999034,0.0,-0.6948110410166212,0,balanced_origin,3141
